date,vertical,transaction_count,avg_transaction_value,total_processing_volume,authorization_rate,decline_rate,fraud_rate,chargeback_rate,refund_rate,payment_success_rate,take_rate,payment_revenue,processing_cost,net_revenue,margin,cost_per_transaction,trial_to_paid_rate,involuntary_churn_rate,dunning_recovery_rate,mrr,net_revenue_retention,latency_ms,uptime,failed_payment_recovery_rate
2023-06-25,Pet Care,265,79.19,20986.59,0.9367,0.0633,0.0064,0.0062,0.0489,0.9741,0.0182,382.31,110.66,271.65,0.7105,0.42,0.2173,0.017,0.6305,13840.46,1.0087,316.6,0.996721,0.4043
2023-06-25,Education,360,313.6,112896.56,0.9283,0.0717,0.0017,0.0034,0.0417,0.9561,0.0198,2240.64,97.88,2142.76,0.9563,0.27,0.3703,0.0526,0.5888,51120.68,0.9181,400.4,0.995368,0.59
2023-06-26,Camps,349,149.62,52218.17,0.9456,0.0544,0.006,0.0077,0.0421,0.9678,0.029,1515.98,128.48,1387.5,0.9153,0.37,0.2515,0.0126,0.7065,35701.4,1.0545,612.5,0.996324,0.4941
2023-06-26,Associations,395,134.64,53184.6,0.9502,0.0498,0.0039,0.0032,0.0232,0.9735,0.0266,1413.01,83.87,1329.14,0.9406,0.21,0.2404,0.042,0.666,26849.84,1.0229,236.0,0.996526,0.2591
2023-06-26,Sports Leagues,182,167.31,30450.06,0.9671,0.0329,0.006,0.0103,0.0214,0.9411,0.0316,962.43,68.01,894.42,0.9293,0.37,0.4886,0.0107,0.4595,18965.66,0.8987,505.8,0.997102,0.2579
2023-06-26,Nonprofits,388,296.46,115026.78,0.9608,0.0392,0.007,0.0037,0.0189,0.9592,0.0299,3443.05,90.54,3352.51,0.9737,0.23,0.5393,0.0164,0.3788,51781.62,1.0206,743.9,0.99625,0.4989
2023-06-26,Pet Care,249,237.5,59136.69,0.9186,0.0814,0.0044,0.0086,0.0332,0.9384,0.0203,1198.06,89.96,1108.11,0.9249,0.36,0.4793,0.0554,0.6661,40933.07,0.978,345.2,0.995138,0.4525
2023-06-26,Education,381,303.86,115772.48,0.9261,0.0739,0.0067,0.0043,0.0371,0.9558,0.0196,2269.78,142.06,2127.73,0.9374,0.37,0.2606,0.0188,0.4612,68998.9,0.9362,244.9,0.995049,0.4622
2023-06-27,Camps,136,175.92,23925.53,0.9652,0.0348,0.006,0.0106,0.0104,0.988,0.0228,545.02,60.85,484.17,0.8884,0.45,0.2735,0.0336,0.4593,12123.74,1.0821,627.6,0.999862,0.5261
2023-06-27,Associations,89,326.46,29055.08,0.9266,0.0734,0.0048,0.0036,0.0299,0.9354,0.0312,906.06,31.35,874.71,0.9654,0.35,0.4961,0.0599,0.3822,17672.55,1.0929,511.6,0.998135,0.4335
2023-06-27,Sports Leagues,155,58.67,9093.69,0.977,0.023,0.0077,0.0048,0.0393,0.9647,0.0213,193.92,38.87,155.05,0.7995,0.25,0.3617,0.031,0.4311,5840.45,0.9956,565.3,0.995927,0.4901
2023-06-27,Nonprofits,277,324.12,89780.7,0.9643,0.0357,0.0033,0.0029,0.0347,0.9454,0.0254,2283.67,120.3,2163.38,0.9473,0.43,0.3919,0.0562,0.4769,52971.1,1.0945,519.8,0.998013,0.5723
2023-06-27,Pet Care,199,51.4,10228.56,0.9432,0.0568,0.0075,0.0059,0.0271,0.9647,0.0245,250.41,44.88,205.53,0.8208,0.23,0.1869,0.0405,0.7144,4417.81,0.9306,371.8,0.998963,0.3712
2023-06-27,Education,135,66.73,9008.34,0.9696,0.0304,0.0064,0.0046,0.023,0.9486,0.0271,243.85,26.53,217.32,0.8912,0.2,0.3611,0.0167,0.6689,4632.08,1.0066,139.9,0.995285,0.5538
2023-06-28,Camps,359,187.19,67200.59,0.9775,0.0225,0.0072,0.0084,0.0249,0.9671,0.0261,1750.99,102.83,1648.16,0.9413,0.29,0.2935,0.0304,0.5583,35511.51,0.9433,637.5,0.997604,0.2805
2023-06-28,Associations,339,314.9,106750.63,0.9629,0.0371,0.0033,0.0114,0.0131,0.9877,0.0214,2288.72,61.85,2226.87,0.973,0.18,0.3405,0.0279,0.5426,68217.05,1.0822,392.8,0.997106,0.3167
2023-06-28,Sports Leagues,234,55.94,13089.5,0.9204,0.0796,0.0059,0.0057,0.0281,0.9394,0.0275,360.62,89.6,271.01,0.7515,0.38,0.247,0.0122,0.3364,7815.92,0.9125,455.9,0.995748,0.3266
2023-06-28,Nonprofits,367,304.69,111820.38,0.9596,0.0404,0.0012,0.005,0.0448,0.9311,0.0256,2866.35,138.18,2728.17,0.9518,0.38,0.4101,0.048,0.6266,67943.09,1.0772,559.1,0.996972,0.4624
2023-06-28,Pet Care,200,329.5,65900.68,0.9334,0.0666,0.0078,0.0056,0.0156,0.9539,0.0249,1642.55,69.99,1572.55,0.9574,0.35,0.3668,0.0368,0.3108,31374.4,0.9546,791.2,0.996448,0.6535
2023-06-28,Education,360,190.17,68462.16,0.9289,0.0711,0.006,0.0116,0.0376,0.9832,0.0243,1666.53,139.8,1526.73,0.9161,0.39,0.4919,0.0455,0.5285,40239.31,1.0481,292.1,0.998967,0.6776
2023-06-29,Camps,205,307.22,62979.43,0.9445,0.0555,0.0049,0.004,0.0418,0.9515,0.0314,1977.06,91.9,1885.16,0.9535,0.45,0.5189,0.0142,0.4499,43049.04,1.0731,739.6,0.997806,0.4662
2023-06-29,Associations,134,301.04,40339.2,0.9622,0.0378,0.0014,0.0041,0.0323,0.9711,0.0199,803.85,32.98,770.88,0.959,0.25,0.2515,0.021,0.7143,24798.36,1.0569,659.9,0.996747,0.5952
2023-06-29,Sports Leagues,272,298.39,81162.56,0.9757,0.0243,0.0071,0.0107,0.0125,0.9808,0.0265,2151.19,76.9,2074.29,0.9643,0.28,0.2009,0.0439,0.4477,43854.8,1.0436,740.0,0.999045,0.4528
2023-06-29,Nonprofits,195,279.26,54456.64,0.9372,0.0628,0.0066,0.0118,0.0255,0.9807,0.0318,1733.78,86.9,1646.88,0.9499,0.45,0.3405,0.0343,0.4365,26912.78,0.9982,256.4,0.998485,0.4913
2023-06-29,Pet Care,188,160.79,30227.78,0.9536,0.0464,0.0018,0.0051,0.0267,0.9396,0.0251,758.26,38.17,720.1,0.9497,0.2,0.1972,0.036,0.4116,12955.99,0.9817,742.3,0.998549,0.617
2023-06-29,Education,391,341.65,133585.72,0.9634,0.0366,0.0053,0.0057,0.0173,0.9712,0.0319,4265.3,119.72,4145.58,0.9719,0.31,0.4478,0.0348,0.4944,69877.58,1.0011,369.5,0.998669,0.6434
2023-06-30,Camps,311,114.45,35593.36,0.9727,0.0273,0.0034,0.0051,0.0391,0.9483,0.0187,667.07,87.35,579.72,0.8691,0.28,0.4469,0.0263,0.5833,21286.11,1.0561,730.0,0.99712,0.3249
2023-06-30,Associations,388,176.81,68602.67,0.96,0.04,0.0011,0.0052,0.0412,0.9703,0.0282,1937.64,154.89,1782.75,0.9201,0.4,0.4698,0.0441,0.4978,47684.31,1.0166,257.9,0.996435,0.5621
2023-06-30,Sports Leagues,115,255.41,29372.61,0.9497,0.0503,0.004,0.0102,0.0418,0.9739,0.0191,560.38,45.43,514.95,0.9189,0.4,0.5202,0.013,0.4808,20458.22,1.0238,469.2,0.995869,0.5045
2023-06-30,Nonprofits,118,83.87,9896.68,0.9425,0.0575,0.0022,0.0093,0.0489,0.9582,0.0269,265.76,34.97,230.79,0.8684,0.3,0.2312,0.0585,0.3583,4290.09,0.9902,568.0,0.996739,0.3366
2023-06-30,Pet Care,184,155.75,28657.36,0.9236,0.0764,0.0036,0.0041,0.0308,0.9701,0.0292,836.62,44.43,792.19,0.9469,0.24,0.2418,0.011,0.4026,11668.46,0.9629,219.1,0.997841,0.4227
2023-06-30,Education,292,166.96,48752.11,0.9247,0.0753,0.0058,0.0056,0.0159,0.951,0.0211,1030.68,115.3,915.38,0.8881,0.39,0.5438,0.0113,0.6105,23361.39,0.8959,129.8,0.999317,0.4091
2023-07-01,Camps,110,51.3,5643.21,0.9168,0.0832,0.003,0.0086,0.0139,0.9636,0.0197,111.05,26.08,84.96,0.7651,0.24,0.2437,0.0134,0.6021,3041.81,1.0795,187.2,0.995709,0.3879
2023-07-01,Associations,344,264.42,90959.92,0.9492,0.0508,0.008,0.0063,0.017,0.9583,0.0213,1936.8,114.05,1822.75,0.9411,0.33,0.2265,0.0575,0.6869,40629.03,0.9214,468.5,0.998787,0.3486
2023-07-01,Sports Leagues,351,211.39,74197.17,0.9584,0.0416,0.0027,0.0094,0.048,0.9382,0.0252,1866.39,68.57,1797.82,0.9633,0.2,0.2565,0.0145,0.4818,47949.89,1.0185,271.4,0.995197,0.499
2023-07-01,Nonprofits,392,158.43,62104.12,0.9423,0.0577,0.0068,0.0086,0.0124,0.9875,0.0201,1246.37,149.47,1096.9,0.8801,0.38,0.4154,0.0194,0.3768,41056.93,0.9807,565.1,0.99747,0.5773
2023-07-01,Pet Care,293,270.43,79234.93,0.9309,0.0691,0.0041,0.0052,0.0144,0.955,0.0287,2274.04,83.99,2190.06,0.9631,0.29,0.4206,0.0479,0.4452,50651.27,0.9613,294.2,0.99609,0.34
2023-07-01,Education,138,315.69,43565.26,0.9261,0.0739,0.0016,0.0051,0.0363,0.9521,0.0257,1119.13,52.57,1066.55,0.953,0.38,0.3311,0.06,0.4341,30211.4,0.9287,195.4,0.998679,0.566
2023-07-02,Camps,256,279.12,71454.68,0.9454,0.0546,0.007,0.0095,0.0411,0.9874,0.0217,1552.75,64.58,1488.17,0.9584,0.25,0.5089,0.0486,0.7169,29935.15,1.0307,218.3,0.997469,0.3201
2023-07-02,Associations,284,191.88,54494.29,0.9569,0.0431,0.0045,0.0111,0.0343,0.9324,0.0196,1067.61,108.9,958.71,0.898,0.38,0.4448,0.0177,0.3265,31258.76,1.0326,212.0,0.997321,0.3876
2023-07-02,Sports Leagues,190,224.64,42680.96,0.9564,0.0436,0.0055,0.0026,0.0187,0.9877,0.0255,1087.56,53.61,1033.95,0.9507,0.28,0.462,0.0362,0.3059,26499.38,1.0557,232.3,0.999688,0.3508
2023-07-02,Nonprofits,95,70.46,6693.72,0.9128,0.0872,0.0028,0.0051,0.0375,0.9641,0.0232,155.59,33.88,121.71,0.7823,0.36,0.2405,0.0132,0.6845,3809.96,1.0358,328.9,0.996823,0.2871
2023-07-02,Pet Care,209,339.99,71056.87,0.9765,0.0235,0.0079,0.0107,0.0464,0.943,0.0296,2105.71,77.62,2028.09,0.9631,0.37,0.5362,0.0386,0.3383,41157.54,1.0448,269.8,0.996931,0.5193
2023-07-02,Education,297,73.79,21914.97,0.9609,0.0391,0.0034,0.0099,0.0165,0.9624,0.0251,550.35,61.5,488.85,0.8882,0.21,0.3144,0.0142,0.5091,14307.66,0.9448,640.1,0.995899,0.5532
2023-07-03,Camps,255,263.9,67293.52,0.92,0.08,0.0033,0.0064,0.0177,0.957,0.0202,1359.35,84.39,1274.96,0.9379,0.33,0.4256,0.0131,0.692,30655.04,0.9341,569.7,0.997297,0.4747
2023-07-03,Associations,99,290.75,28784.19,0.9532,0.0468,0.0019,0.0057,0.0424,0.9641,0.0195,561.9,27.78,534.11,0.9506,0.28,0.2698,0.0359,0.6795,15280.96,0.984,735.6,0.997823,0.5048
2023-07-03,Sports Leagues,303,236.61,71693.84,0.9428,0.0572,0.0043,0.009,0.0498,0.9695,0.0291,2087.5,56.8,2030.7,0.9728,0.19,0.4799,0.025,0.357,31115.14,1.0432,798.4,0.998264,0.3681
2023-07-03,Nonprofits,141,202.64,28572.07,0.9722,0.0278,0.0079,0.0032,0.0152,0.9378,0.0275,786.77,39.57,747.21,0.9497,0.28,0.4513,0.0303,0.5824,18027.76,1.0116,486.9,0.995432,0.4349
2023-07-03,Pet Care,380,197.55,75068.43,0.966,0.034,0.0044,0.0101,0.0271,0.99,0.0241,1809.27,83.73,1725.54,0.9537,0.22,0.3287,0.0471,0.6816,40389.14,1.0227,694.5,0.998986,0.546
2023-07-03,Education,185,220.65,40820.76,0.9103,0.0897,0.0013,0.0118,0.0158,0.9543,0.0311,1268.44,43.04,1225.4,0.9661,0.23,0.4922,0.0509,0.7438,19777.85,0.9557,734.0,0.996147,0.4966
2023-07-04,Camps,384,147.14,56500.71,0.9575,0.0425,0.0042,0.0064,0.0442,0.933,0.0303,1714.65,157.46,1557.19,0.9082,0.41,0.3674,0.0345,0.4628,39451.74,0.9067,521.3,0.99834,0.6704
2023-07-04,Associations,220,266.36,58599.15,0.9618,0.0382,0.0064,0.0071,0.0426,0.9802,0.023,1350.52,63.38,1287.14,0.9531,0.29,0.5088,0.0362,0.6901,34458.1,1.0225,141.1,0.996362,0.4759
2023-07-04,Sports Leagues,338,185.09,62559.7,0.9195,0.0805,0.0032,0.0052,0.038,0.9368,0.0296,1852.2,130.29,1721.91,0.9297,0.39,0.2489,0.046,0.6008,39064.54,0.9253,227.2,0.996159,0.4146
2023-07-04,Nonprofits,278,212.08,58956.97,0.9328,0.0672,0.0016,0.0042,0.0413,0.9467,0.02,1180.33,74.91,1105.43,0.9365,0.27,0.3961,0.0452,0.4743,32393.56,0.9892,126.1,0.996938,0.5143
2023-07-04,Pet Care,194,273.68,53093.75,0.9569,0.0431,0.0029,0.0046,0.0286,0.974,0.0193,1025.43,84.59,940.84,0.9175,0.44,0.381,0.0253,0.612,21949.9,0.9963,450.5,0.995794,0.6268
2023-07-04,Education,367,109.7,40259.78,0.9783,0.0217,0.0061,0.0112,0.0222,0.9745,0.028,1127.11,95.26,1031.85,0.9155,0.26,0.3838,0.0414,0.5165,26094.52,1.0799,698.4,0.998937,0.4696
2023-07-05,Camps,249,273.67,68144.49,0.9739,0.0261,0.0012,0.0057,0.019,0.9789,0.0298,2033.67,58.7,1974.98,0.9711,0.24,0.443,0.0466,0.3797,36123.99,1.0289,137.7,0.996982,0.3197
2023-07-05,Associations,246,103.44,25445.37,0.976,0.024,0.0038,0.0073,0.0149,0.9624,0.0266,675.75,110.55,565.2,0.8364,0.45,0.5408,0.0583,0.4568,17745.09,0.9893,699.2,0.99606,0.4776
2023-07-05,Sports Leagues,165,179.12,29554.34,0.9699,0.0301,0.0062,0.0058,0.0461,0.947,0.0315,932.08,63.88,868.2,0.9315,0.39,0.5465,0.0127,0.4233,18394.01,1.1013,139.6,0.995,0.3653
2023-07-05,Nonprofits,101,186.62,18848.84,0.9378,0.0622,0.007,0.0053,0.0204,0.9746,0.023,434.21,41.28,392.94,0.9049,0.41,0.3013,0.0451,0.3203,9719.76,0.9624,675.3,0.999739,0.4574
2023-07-05,Pet Care,176,72.92,12834.71,0.9139,0.0861,0.0035,0.0116,0.0493,0.9421,0.0201,257.73,48.45,209.28,0.812,0.28,0.3047,0.048,0.4998,8136.76,1.0597,513.3,0.999084,0.338
2023-07-05,Education,397,198.59,78838.39,0.9693,0.0307,0.007,0.0082,0.0471,0.96,0.0304,2400.35,120.13,2280.22,0.95,0.3,0.2826,0.0558,0.4746,43441.62,0.9589,570.7,0.999876,0.2615
2023-07-06,Camps,162,323.04,52332.33,0.9414,0.0586,0.0058,0.0067,0.0149,0.9335,0.0313,1639.67,55.95,1583.72,0.9659,0.35,0.2184,0.0529,0.5352,33052.03,0.9104,736.7,0.997894,0.5822
2023-07-06,Associations,304,141.17,42915.07,0.9287,0.0713,0.0076,0.0039,0.0383,0.9326,0.0208,891.24,82.51,808.73,0.9074,0.27,0.474,0.0495,0.7287,28968.97,0.8996,684.3,0.997211,0.6396
2023-07-06,Sports Leagues,259,295.75,76600.33,0.9431,0.0569,0.0023,0.003,0.0397,0.9832,0.0271,2076.77,56.7,2020.07,0.9727,0.22,0.5259,0.0595,0.495,44309.28,1.0665,620.7,0.999742,0.3017
2023-07-06,Nonprofits,215,83.67,17989.35,0.9156,0.0844,0.0023,0.0046,0.0211,0.9687,0.0188,337.66,43.39,294.26,0.8715,0.2,0.2498,0.0536,0.5829,11137.4,0.9689,265.0,0.995186,0.4698
2023-07-06,Pet Care,147,314.04,46163.64,0.9397,0.0603,0.004,0.0036,0.0203,0.9855,0.02,922.1,64.91,857.19,0.9296,0.44,0.3668,0.0328,0.3786,27627.2,0.9904,372.1,0.996296,0.2799
2023-07-06,Education,147,140.44,20644.25,0.9596,0.0404,0.0061,0.0053,0.0368,0.9455,0.0282,581.76,27.1,554.67,0.9534,0.18,0.2361,0.0223,0.6478,8668.78,0.9251,363.9,0.995045,0.593
2023-07-07,Camps,348,237.18,82538.16,0.9788,0.0212,0.0058,0.0118,0.0123,0.9383,0.0243,2007.36,98.8,1908.56,0.9508,0.28,0.4696,0.018,0.7392,40816.75,0.9829,306.8,0.997839,0.2764
2023-07-07,Associations,383,136.65,52335.45,0.9503,0.0497,0.0052,0.0022,0.0172,0.9631,0.0236,1237.13,88.59,1148.54,0.9284,0.23,0.4659,0.0344,0.4395,23472.62,1.0267,573.1,0.998281,0.3491
2023-07-07,Sports Leagues,342,169.6,58003.02,0.9541,0.0459,0.0033,0.0104,0.0387,0.951,0.0283,1640.34,148.4,1491.94,0.9095,0.43,0.2144,0.0253,0.5085,31866.69,1.0101,324.4,0.99827,0.5403
2023-07-07,Nonprofits,114,277.2,31600.88,0.9675,0.0325,0.0057,0.0069,0.0413,0.9597,0.0196,618.15,24.1,594.05,0.961,0.21,0.531,0.0207,0.6672,14979.18,0.9834,565.4,0.995778,0.5818
2023-07-07,Pet Care,309,256.75,79336.0,0.9444,0.0556,0.0035,0.0101,0.0298,0.9897,0.0244,1935.77,61.29,1874.48,0.9683,0.2,0.4326,0.0123,0.4127,40153.65,1.0575,456.1,0.99514,0.5276
2023-07-07,Education,244,46.3,11298.16,0.9464,0.0536,0.0038,0.005,0.0409,0.984,0.0287,324.0,99.71,224.29,0.6923,0.41,0.5162,0.0556,0.3516,6066.16,0.8801,464.4,0.999529,0.3396
2023-07-08,Camps,182,263.94,48036.73,0.9507,0.0493,0.0045,0.0117,0.0152,0.9838,0.0277,1329.53,45.49,1284.04,0.9658,0.25,0.5136,0.0315,0.6664,24818.22,1.0842,552.9,0.995691,0.5423
2023-07-08,Associations,183,140.94,25791.3,0.9259,0.0741,0.0038,0.0022,0.0468,0.9532,0.0318,821.19,70.56,750.63,0.9141,0.39,0.2098,0.043,0.4219,12202.27,0.9416,742.9,0.99745,0.5513
2023-07-08,Sports Leagues,171,308.94,52828.67,0.9676,0.0324,0.0019,0.0057,0.0365,0.9691,0.03,1587.23,37.26,1549.98,0.9765,0.22,0.3391,0.0149,0.4753,21370.9,1.0956,478.4,0.999164,0.277
2023-07-08,Nonprofits,123,242.41,29816.12,0.9693,0.0307,0.0037,0.0075,0.0411,0.9351,0.03,895.11,27.35,867.76,0.9694,0.22,0.4999,0.0256,0.4471,12587.91,1.0926,238.7,0.998087,0.5398
2023-07-08,Pet Care,340,345.63,117513.04,0.9145,0.0855,0.0053,0.0068,0.0198,0.9398,0.0283,3327.87,145.32,3182.56,0.9563,0.43,0.2198,0.0197,0.7438,47534.82,1.002,471.0,0.996289,0.5484
2023-07-08,Education,282,182.32,51412.9,0.9625,0.0375,0.0055,0.0067,0.012,0.9745,0.0231,1186.89,67.85,1119.04,0.9428,0.24,0.5309,0.0487,0.733,24517.02,1.0806,533.3,0.999809,0.6758
2023-07-09,Camps,356,169.69,60408.74,0.9322,0.0678,0.002,0.002,0.0488,0.9866,0.0248,1496.39,159.72,1336.67,0.8933,0.45,0.4293,0.0134,0.353,40765.83,1.0312,693.4,0.999402,0.4516
2023-07-09,Associations,149,340.75,50771.28,0.9559,0.0441,0.0046,0.0047,0.0363,0.9519,0.0278,1413.21,54.28,1358.93,0.9616,0.36,0.2143,0.0555,0.5191,26293.61,1.1093,418.0,0.998534,0.5448
2023-07-09,Sports Leagues,367,278.75,102302.55,0.9251,0.0749,0.0068,0.0112,0.0354,0.9364,0.0305,3123.72,144.59,2979.13,0.9537,0.39,0.4578,0.0118,0.6595,45154.84,0.9334,512.5,0.996298,0.5476
2023-07-09,Nonprofits,379,336.0,127345.76,0.9331,0.0669,0.0039,0.0097,0.0273,0.9856,0.025,3189.38,103.8,3085.58,0.9675,0.27,0.5395,0.0313,0.404,57727.14,1.1188,632.0,0.997002,0.6219
2023-07-09,Pet Care,238,154.77,36835.72,0.9425,0.0575,0.0029,0.0038,0.0323,0.9806,0.0201,741.86,44.94,696.91,0.9394,0.19,0.2713,0.059,0.6729,21319.03,1.103,422.8,0.999818,0.3833
2023-07-09,Education,207,323.29,66921.82,0.9389,0.0611,0.0076,0.0072,0.0309,0.966,0.0218,1455.99,58.69,1397.31,0.9597,0.28,0.3847,0.0571,0.5892,33456.56,0.8825,787.5,0.997416,0.6723
2023-07-10,Camps,346,229.67,79464.71,0.9598,0.0402,0.0032,0.009,0.0311,0.9703,0.0297,2360.23,79.49,2280.74,0.9663,0.23,0.407,0.0126,0.346,47867.81,0.897,524.8,0.996078,0.3868
2023-07-10,Associations,130,120.84,15709.67,0.9675,0.0325,0.0055,0.0115,0.0119,0.9775,0.0278,436.53,32.56,403.97,0.9254,0.25,0.4498,0.0458,0.5067,9529.36,0.9867,348.2,0.997286,0.6528
2023-07-10,Sports Leagues,369,230.56,85077.74,0.9627,0.0373,0.0061,0.0022,0.0375,0.957,0.0253,2155.64,122.38,2033.26,0.9432,0.33,0.4507,0.0516,0.5908,48423.88,0.9697,213.8,0.999697,0.4578
2023-07-10,Nonprofits,370,51.78,19157.6,0.9336,0.0664,0.0071,0.0024,0.0272,0.9757,0.0313,600.49,165.05,435.44,0.7251,0.45,0.3361,0.0575,0.3159,11950.03,1.0343,289.7,0.997486,0.3083
2023-07-10,Pet Care,135,154.16,20811.45,0.9538,0.0462,0.0021,0.0041,0.0497,0.9752,0.0315,654.89,35.08,619.8,0.9464,0.26,0.2409,0.0352,0.5226,9416.85,1.056,366.0,0.995913,0.3994
2023-07-10,Education,204,266.57,54381.02,0.9437,0.0563,0.0047,0.0034,0.0466,0.9857,0.0276,1499.17,37.69,1461.48,0.9749,0.18,0.3787,0.0415,0.7476,38002.55,1.0858,163.4,0.999671,0.5257
2023-07-11,Camps,152,264.29,40171.59,0.92,0.08,0.002,0.0092,0.0273,0.9834,0.0224,898.52,29.1,869.42,0.9676,0.19,0.4205,0.0442,0.5491,24303.8,1.0057,591.0,0.995215,0.4158
2023-07-11,Associations,307,274.27,84200.99,0.9559,0.0441,0.0064,0.0069,0.0497,0.9326,0.0213,1791.9,88.13,1703.77,0.9508,0.29,0.3464,0.0561,0.552,34819.91,0.9779,403.2,0.999731,0.5196
2023-07-11,Sports Leagues,279,262.54,73249.27,0.9639,0.0361,0.0054,0.0044,0.045,0.9739,0.0284,2079.27,125.29,1953.98,0.9397,0.45,0.4769,0.0515,0.7281,32620.84,0.9995,514.8,0.996613,0.6277
2023-07-11,Nonprofits,244,166.97,40741.2,0.939,0.061,0.003,0.0082,0.0244,0.9799,0.0315,1282.56,105.52,1177.04,0.9177,0.43,0.2404,0.0107,0.4973,25205.16,1.1146,652.7,0.997845,0.2619
2023-07-11,Pet Care,181,345.63,62558.69,0.9786,0.0214,0.008,0.0068,0.0486,0.9537,0.0184,1149.09,43.54,1105.54,0.9621,0.24,0.5298,0.0107,0.5457,26442.34,0.9487,179.9,0.999212,0.516
2023-07-11,Education,365,119.06,43457.14,0.9453,0.0547,0.0067,0.0058,0.0154,0.9559,0.0264,1147.65,66.43,1081.22,0.9421,0.18,0.309,0.0404,0.7284,22709.17,0.9191,483.3,0.9964,0.3467
2023-07-12,Camps,340,54.32,18467.2,0.9164,0.0836,0.0015,0.006,0.0429,0.9806,0.0283,522.95,143.53,379.42,0.7255,0.42,0.2995,0.0144,0.3262,12107.83,1.0553,595.1,0.996664,0.421
2023-07-12,Associations,239,64.46,15406.05,0.9642,0.0358,0.0032,0.0024,0.0397,0.9499,0.0281,433.06,88.68,344.38,0.7952,0.37,0.3779,0.0489,0.5615,7487.2,1.0562,520.6,0.995062,0.6557
2023-07-12,Sports Leagues,275,273.5,75213.19,0.9136,0.0864,0.0077,0.009,0.0228,0.9492,0.0301,2260.98,116.54,2144.44,0.9485,0.42,0.5099,0.0504,0.6686,43009.18,0.8868,179.0,0.998183,0.4305
2023-07-12,Nonprofits,125,265.84,33230.41,0.945,0.055,0.005,0.0091,0.0411,0.9463,0.0201,666.44,32.35,634.09,0.9515,0.26,0.3678,0.0271,0.5558,13825.17,1.0023,370.2,0.99762,0.4401
2023-07-12,Pet Care,186,322.99,60075.9,0.9756,0.0244,0.0077,0.0069,0.0312,0.9378,0.0199,1196.64,72.29,1124.35,0.9396,0.39,0.4966,0.0492,0.6756,29014.92,0.9919,432.3,0.999877,0.6771
2023-07-12,Education,270,180.44,48718.73,0.9419,0.0581,0.0064,0.0064,0.0111,0.9726,0.0304,1480.45,86.06,1394.38,0.9419,0.32,0.395,0.0181,0.3993,22924.65,0.9834,751.1,0.997557,0.3364
2023-07-13,Camps,145,162.12,23508.06,0.9536,0.0464,0.0041,0.0059,0.0326,0.9445,0.0191,449.11,27.06,422.06,0.9398,0.19,0.273,0.0146,0.4514,14854.28,1.0519,535.4,0.999177,0.3769
2023-07-13,Associations,164,166.77,27349.94,0.9381,0.0619,0.0038,0.003,0.049,0.9383,0.0228,622.82,43.66,579.17,0.9299,0.27,0.2076,0.0176,0.3202,13339.15,1.088,350.8,0.995606,0.5406
2023-07-13,Sports Leagues,303,87.32,26456.46,0.9234,0.0766,0.0021,0.0079,0.0154,0.9694,0.0293,773.93,89.95,683.98,0.8838,0.3,0.3875,0.0556,0.5563,12238.28,0.9624,480.3,0.995759,0.5256
2023-07-13,Nonprofits,90,177.66,15988.99,0.9542,0.0458,0.0037,0.0056,0.01,0.9783,0.0305,486.88,39.76,447.12,0.9183,0.44,0.4461,0.0374,0.4212,11188.93,1.0215,583.2,0.998344,0.6304
2023-07-13,Pet Care,170,102.35,17399.11,0.9761,0.0239,0.0039,0.0023,0.0188,0.9715,0.0208,362.3,33.07,329.22,0.9087,0.19,0.4086,0.0359,0.6426,10992.57,1.1104,158.8,0.995191,0.6942
2023-07-13,Education,142,60.28,8560.14,0.9459,0.0541,0.0044,0.0095,0.0213,0.9431,0.031,265.07,47.48,217.59,0.8209,0.33,0.2187,0.0197,0.7495,3926.39,1.0265,405.7,0.999339,0.5898
2023-07-14,Camps,217,85.47,18547.0,0.9617,0.0383,0.007,0.0085,0.0117,0.9564,0.0272,505.24,96.39,408.85,0.8092,0.44,0.5322,0.0298,0.5772,12375.38,1.0795,446.0,0.99628,0.3117
2023-07-14,Associations,177,265.93,47069.72,0.9158,0.0842,0.0051,0.0068,0.0491,0.9808,0.0244,1146.98,68.9,1078.07,0.9399,0.39,0.2514,0.0381,0.3336,23743.22,0.9342,608.9,0.997401,0.588
2023-07-14,Sports Leagues,296,315.74,93457.79,0.9333,0.0667,0.0023,0.0092,0.0228,0.95,0.0283,2649.12,73.39,2575.73,0.9723,0.25,0.5118,0.0381,0.542,44806.07,1.0804,509.5,0.995762,0.3428
2023-07-14,Nonprofits,218,107.37,23406.0,0.9141,0.0859,0.0048,0.009,0.0499,0.9515,0.0305,715.03,61.72,653.31,0.9137,0.28,0.4351,0.0399,0.3238,9912.83,0.885,372.2,0.998654,0.3277
2023-07-14,Pet Care,81,325.16,26337.59,0.9393,0.0607,0.0026,0.0036,0.0283,0.978,0.0221,581.51,25.79,555.72,0.9557,0.32,0.4031,0.0325,0.3863,17818.0,1.0157,615.8,0.998117,0.6991
2023-07-14,Education,106,174.62,18509.36,0.9352,0.0648,0.0035,0.0048,0.0492,0.9822,0.0224,415.23,27.82,387.41,0.933,0.26,0.2183,0.0539,0.4673,10583.37,1.0961,397.5,0.998954,0.4436
